,Open_adj,High_adj,Low_adj,Close_adj,Volume,Open_interest,Contract
3/4/2013,56246.38237,56473.55704,55688.77182,55823.0114,201120,204710,1307
8/4/2013,55874.64201,56432.25255,55761.05467,56401.27419,119888,195088,1307
9/4/2013,56628.44886,56938.23249,56504.5354,56896.92801,117166,178756,1307
10/4/2013,57258.34225,57289.32062,56896.92801,56979.53698,81440,165638,1307
11/4/2013,56773.01455,57144.75492,56731.71007,56742.03619,59514,161602,1307
12/4/2013,56979.53698,57082.79819,56793.6668,56989.8631,45144,155196,1307
15/4/2013,55761.05467,56029.53382,54842.02988,55275.72697,106368,149408,1307
16/4/2013,54222.46261,54893.66049,53788.76552,54759.42091,84456,139722,1307
17/4/2013,54965.94334,55089.85679,54088.22303,54150.17976,61290,134344,1307
18/4/2013,52387.68109,52449.88692,52387.68109,52387.68109,112446,329948,1308
19/4/2013,52657.23971,52989.00416,51579.00523,52553.56332,925182,343514,1308
22/4/2013,52294.37234,52615.76915,50770.32937,50842.90284,814766,406798,1308
23/4/2013,51319.81425,51558.26995,50241.57977,50884.3734,972966,418860,1308
24/4/2013,50988.04979,52968.26889,50759.96173,52460.25456,989568,360602,1308
25/4/2013,52646.87207,53289.6657,52263.26942,53165.25403,788666,315656,1308
26/4/2013,53973.92989,54409.37074,53165.25403,53673.26835,662586,281436,1308
2/5/2013,51112.46146,51827.82857,51050.25563,51506.43175,441492,241816,1308
3/5/2013,51858.93149,53154.88639,51651.5787,53071.94528,428262,207842,1308
6/5/2013,55083.26729,55083.26729,54388.63546,54875.91451,218090,171334,1308
7/5/2013,54575.25297,55311.35535,54243.48851,54284.95907,186818,158416,1308
8/5/2013,54450.8413,55114.37021,54440.47366,55062.53201,105470,154350,1308
9/5/2013,55487.60522,55487.60522,54751.50284,55052.16437,97322,146978,1308
10/5/2013,54813.70867,55518.70814,54616.72353,55466.86994,95524,141044,1308
13/5/2013,55373.56119,55819.36968,55124.73785,55477.23758,82684,133572,1308
14/5/2013,55601.64925,55788.26676,54699.66464,54761.87047,66540,127946,1308
15/5/2013,54637.4588,54834.44395,54025.76809,54087.97392,48034,125864,1308
16/5/2013,54087.97392,54544.15005,53756.20947,54191.65032,49410,124198,1308
17/5/2013,54399.0031,55280.25244,54399.0031,55052.16437,39028,119442,1308
20/5/2013,54979.5909,55083.26729,54502.67949,54637.4588,29000,117214,1308
21/5/2013,55282.33268,55625.57199,55136.71599,55563.16485,602402,274084,1309
22/5/2013,55344.73982,55968.81131,55261.53029,55729.58391,563356,283234,1309
23/5/2013,55448.75174,55469.55412,54221.41115,54450.23736,796470,293710,1309
24/5/2013,54803.87787,55126.3148,54512.64451,55022.30289,669398,273300,1309
27/5/2013,54658.26119,54793.47668,54325.42306,54616.65642,438730,276706,1309
28/5/2013,54835.08144,54887.0874,54013.38732,54762.2731,675902,284936,1309
29/5/2013,54616.65642,55074.30885,54325.42306,54387.83021,517290,263848,1309
30/5/2013,54398.2314,54595.85404,53867.77064,54523.0457,695526,253282,1309
31/5/2013,54907.88978,55178.32076,54627.05761,54835.08144,415890,241966,1309
3/6/2013,55126.3148,55355.14102,54907.88978,55136.71599,318192,233720,1309
4/6/2013,55084.71004,55386.34459,55001.50051,55219.92553,213948,215234,1309
5/6/2013,55490.3565,55802.39225,55386.34459,55791.99106,203298,204080,1309
6/6/2013,55490.3565,55729.58391,55022.30289,55199.12314,204376,196264,1309
7/6/2013,55230.32672,55396.74578,55001.50051,55271.93148,141634,177906,1309
13/6/2013,53898.97421,54231.81234,53670.148,53805.36349,185486,150538,1309
14/6/2013,53753.35753,53971.78255,53524.53132,53732.55515,80192,147168,1309
17/6/2013,53826.16587,54200.60876,53794.96229,53971.78255,57708,140794,1309
18/6/2013,53826.16587,53982.18374,53222.89676,53274.90272,80502,139134,1309
19/6/2013,53139.68723,53316.50749,52827.65149,53212.49557,54922,139110,1309
20/6/2013,52442.8074,52505.21455,51849.93949,51891.54426,65980,132076,1309
21/6/2013,51121.85609,51901.94545,50601.79651,51849.93949,85176,123506,1309
24/6/2013,51641.91566,51714.724,50154.54528,50227.35362,67142,116266,1309
25/6/2013,50424.97626,51111.45489,49780.10239,50737.012,67458,110230,1309
26/6/2013,51361.08349,51433.89183,50185.74885,50206.55124,42660,109374,1309
27/6/2013,50457.27059,51104.96227,50311.01764,50958.70931,779004,369590,1310
28/6/2013,50373.69747,50958.70931,50039.405,50749.77651,634078,351094,1310
1/7/2013,50645.31011,51731.76066,50478.16387,51627.29426,673604,353646,1310
2/7/2013,52013.81994,52452.57881,51857.12034,52337.66577,584198,301558,1310
3/7/2013,52327.21913,52839.10449,52149.62625,52807.76457,540168,315366,1310
4/7/2013,52682.40489,52839.10449,52316.77249,52369.00569,404508,285690,1310
5/7/2013,52348.11241,52452.57881,51595.95434,51648.18754,346706,257058,1310
8/7/2013,51324.3417,51460.14802,50927.36939,51042.28243,289934,241980,1310
9/7/2013,51251.21522,51679.52746,51063.17571,51345.23498,243410,218758,1310
10/7/2013,51094.51563,51198.98202,50457.27059,51073.62235,248154,193462,1310
11/7/2013,52024.26657,53350.98984,51992.92666,53068.93056,246256,174280,1310
12/7/2013,53131.6104,53131.6104,52107.83969,52139.17961,117150,163872,1310
15/7/2013,52201.85945,52682.40489,52045.15985,52327.21913,97668,159280,1310
16/7/2013,52306.32585,52651.06497,52149.62625,52651.06497,63152,158182,1310
17/7/2013,52734.63809,53131.6104,52264.53929,52285.43257,114962,149002,1310
18/7/2013,52180.96617,52180.96617,51804.88714,52107.83969,67938,142650,1310
19/7/2013,52285.43257,52651.06497,51919.80018,51951.1401,39248,141502,1310
22/7/2013,52494.36537,52776.42465,52316.77249,52734.63809,38990,136942,1310
23/7/2013,52776.42465,53121.16376,52651.06497,52703.29817,61924,123220,1310
24/7/2013,52995.80408,53110.71712,52609.27841,52995.80408,40174,119488,1310
25/7/2013,52797.31793,52995.80408,52651.06497,52922.6776,24296,118362,1310
26/7/2013,52964.46416,53079.3772,52327.21913,52494.36537,28064,117402,1310
29/7/2013,51613.16499,51739.05076,51319.43153,51508.26018,528664,365528,1311
30/7/2013,51644.63643,51728.56028,51256.48865,51298.45057,408352,381648,1311
31/7/2013,50889.32182,51655.12691,50878.83134,51613.16499,517420,332918,1311
1/8/2013,51938.36989,52651.72258,51938.36989,52473.38441,553596,309488,1311
2/8/2013,52672.70354,52798.58931,52211.12239,52494.36537,383864,293122,1311
5/8/2013,52483.87489,52767.11787,52368.4796,52641.2321,325888,289866,1311
6/8/2013,52536.32729,52683.19402,52326.51768,52641.2321,288566,280868,1311
7/8/2013,52536.32729,52609.76066,52284.55576,52525.83681,269160,280146,1311
8/8/2013,52955.94652,54120.38988,52893.00364,54036.46603,603256,282970,1311
9/8/2013,54141.37084,54414.12334,53805.67546,54046.95651,318838,262702,1311
12/8/2013,54540.0091,55169.43795,54361.67093,55033.0617,285334,245068,1311
13/8/2013,54865.21401,54896.68545,54519.02814,54739.32824,194134,228988,1311
14/8/2013,54665.89487,55179.92843,54550.49958,54791.78064,193310,221044,1311
15/8/2013,55022.57122,55169.43795,54665.89487,54739.32824,141612,213420,1311
16/8/2013,55085.5141,55924.75255,55001.59025,55830.33823,207128,202398,1311
19/8/2013,55652.00006,55819.84775,55410.719,55463.1714,93364,189340,1311
20/8/2013,55337.28564,55389.73804,54739.32824,54865.21401,84680,178260,1311
21/8/2013,55001.59025,55232.38083,54938.64737,55179.92843,55394,172958,1311
22/8/2013,54812.7616,55547.09525,54770.79968,55442.19044,76660,169200,1311
23/8/2013,55337.28564,55473.66189,55096.00458,55421.20948,48722,162778,1311
26/8/2013,56260.44794,56333.8813,55851.31919,56071.61928,52514,153930,1311
27/8/2013,55672.98102,55798.86679,55421.20948,55536.60477,43982,150804,1311
28/8/2013,55463.1714,55672.98102,54991.09977,55043.55218,48158,145100,1311
29/8/2013,55096.00458,55253.36179,54655.40439,55064.53314,42162,139152,1311
30/8/2013,54445.59478,54739.32824,54435.1043,54634.42343,42290,131712,1311
2/9/2013,54749.81872,55431.69996,54749.81872,55158.94746,41612,127998,1311
3/9/2013,55200.90939,55400.22852,54886.19497,55022.57122,28662,124146,1311
4/9/2013,55075.02362,55106.49506,54623.93295,54707.85679,19432,120998,1311
5/9/2013,54498.04718,54613.44247,54151.86132,54330.19949,29584,119112,1311
6/9/2013,54424.61382,54550.49958,54288.23757,54529.51862,15948,118712,1311
9/9/2013,54812.7616,55064.53314,54665.89487,54970.11881,27796,119446,1311
10/9/2013,54917.66641,54917.66641,54435.1043,54676.38535,25530,118074,1311
11/9/2013,54760.3092,55893.28111,54519.02814,54718.34728,12560,117684,1311
12/9/2013,54718.34728,54718.34728,54088.91843,54120.38988,22900,116204,1311
13/9/2013,53952.54219,54067.93747,53711.26113,53984.01363,46124,106416,1311
16/9/2013,54215.56915,54383.97317,53773.5086,53868.23586,209776,246708,1312
17/9/2013,53847.18536,54215.56915,53531.42782,54162.9429,246146,249736,1312
18/9/2013,54099.79139,54415.54893,53826.13486,54394.49843,199374,233710,1312
23/9/2013,54731.30647,54878.65998,54436.59943,54794.45797,245548,226828,1312
24/9/2013,54762.88222,54910.23574,54447.12468,54468.17518,213812,223716,1312
25/9/2013,54489.22569,54647.10446,54310.29642,54478.70044,182002,217792,1312
26/9/2013,54552.37719,55110.21551,54383.97317,55026.0135,229020,199372,1312
27/9/2013,55036.53875,55331.24579,54889.18523,55099.69026,169928,175074,1312
30/9/2013,55110.21551,55636.47807,55015.48825,55573.32656,122308,157848,1312
8/10/2013,55320.72054,55415.4478,55047.064,55278.61953,74678,150236,1312
9/10/2013,55152.31652,55194.41752,54468.17518,54562.90245,133498,136048,1312
10/10/2013,54205.0439,54405.02368,54131.36714,54268.19541,64408,125964,1312
11/10/2013,54499.75094,54752.35697,54394.49843,54510.27619,57424,121076,1312
14/10/2013,54520.80144,55120.74076,54215.56915,55089.16501,67156,118074,1312
15/10/2013,55120.74076,55236.51853,54910.23574,55004.963,36976,114378,1312
16/10/2013,55004.963,55289.14478,54847.08423,55036.53875,48310,110626,1312
17/10/2013,55362.82154,55510.17506,54583.95295,54647.10446,46746,107988,1312
18/10/2013,54910.23574,55141.79126,54815.50848,55078.63976,25974,106584,1312
21/10/2013,54920.76099,55215.46802,54710.25596,55183.89227,26668,104526,1312
22/10/2013,55078.63976,55204.94277,54973.38724,54994.43775,18872,102352,1312
23/10/2013,55331.24579,55404.92255,54857.60948,54920.76099,36724,102962,1312
24/10/2013,54552.37719,54689.20546,54289.24591,54573.4277,43040,97920,1312
25/10/2013,54594.4782,54605.00345,53984.01363,54005.06413,36736,92496,1312
28/10/2013,54310.29642,54499.75094,54205.0439,54394.49843,14102,89436,1312
29/10/2013,54373.44792,54383.97317,53931.38737,54383.97317,31068,83096,1312
30/10/2013,54478.99468,55112.47136,54352.29934,54985.77602,268758,277850,1401
31/10/2013,54859.08069,54911.87041,54542.34235,54700.71152,263042,282308,1401
1/11/2013,54616.24796,55207.49286,54595.13207,55154.70314,241622,269706,1401
4/11/2013,54911.87041,54985.77602,54394.53112,54584.57412,247594,270946,1401
5/11/2013,54478.99468,54658.47974,54246.71989,54478.99468,229422,261638,1401
6/11/2013,54489.55262,54574.01618,54225.604,54468.43673,213124,268652,1401
7/11/2013,54215.04606,54415.64701,54109.46661,54362.85729,174472,263134,1401
8/11/2013,54225.604,54605.69001,54215.04606,54362.85729,185294,261930,1401
11/11/2013,54584.57412,54880.19658,54405.08906,54531.7844,156178,259258,1401
12/11/2013,54457.87879,54500.11057,54183.37223,54352.29934,184204,263190,1401
13/11/2013,53929.98155,53929.98155,53370.41048,53444.3161,317460,274356,1401
14/11/2013,53233.1572,53486.54787,53222.59926,53264.83104,198510,253796,1401
15/11/2013,53349.29459,53666.03293,52853.07119,52874.18708,222370,244562,1401
18/11/2013,53169.80953,53307.06281,53021.99831,53233.1572,125636,225690,1401
19/11/2013,52863.62914,53011.44036,52546.8908,52821.39736,137900,198558,1401
20/11/2013,52979.76653,53497.10582,52926.97681,53412.64226,76706,185238,1401
21/11/2013,53190.92542,53391.52637,52905.86092,53307.06281,72010,171364,1401
22/11/2013,53613.24321,53750.49649,53402.08432,53518.22171,71906,153470,1401
25/11/2013,54056.67689,54120.02456,53507.66376,53539.3376,60300,146448,1401
26/11/2013,53803.28622,53908.86566,53623.80116,53792.72827,55666,132924,1401
27/11/2013,53655.47499,53708.26471,53465.43199,53655.47499,36362,125898,1401
28/11/2013,53423.20021,53655.47499,53285.94693,53380.96843,47108,115630,1401
29/11/2013,53592.12732,53729.3806,53507.66376,53592.12732,32214,108052,1401
2/12/2013,53634.3591,53739.93855,53486.54787,53613.24321,23270,102864,1401
3/12/2013,53263.79881,53306.1557,52946.12207,53126.13889,256262,295090,1402
4/12/2013,53104.96044,53443.81562,53094.37121,53327.33415,203048,290264,1402
5/12/2013,53899.15227,53920.33072,53666.18933,53708.54623,178896,266754,1402
6/12/2013,53729.72468,53994.45529,53581.47554,53909.74149,170774,257360,1402
9/12/2013,53962.68762,54100.34753,53772.08158,53867.3846,169474,250922,1402
10/12/2013,54005.04451,54238.00745,53973.27684,54110.93676,187024,245828,1402
11/12/2013,54269.77512,54312.13202,53994.45529,54110.93676,153328,242798,1402
12/12/2013,54428.61349,54619.21953,54322.72125,54598.04108,185806,232544,1402
13/12/2013,54460.38116,54460.38116,54079.16909,54174.4721,173690,226242,1402
16/12/2013,54418.02427,54481.55961,54312.13202,54439.20272,104716,218492,1402
17/12/2013,54587.45186,54788.64712,54428.61349,54481.55961,104714,212776,1402
18/12/2013,54470.97039,54492.14884,54110.93676,54322.72125,98134,202482,1402
19/12/2013,54428.61349,54449.79194,53930.91994,54047.40141,100248,192686,1402
20/12/2013,54079.16909,54470.97039,53909.74149,54396.84582,110388,176804,1402
23/12/2013,54470.97039,54555.68418,54163.88288,54290.95357,64282,167330,1402
24/12/2013,54375.66737,54481.55961,54227.41823,54439.20272,31558,161558,1402
25/12/2013,54545.09496,55635.78507,54470.97039,55413.41136,65568,143742,1402
26/12/2013,55392.23291,55805.21266,55095.73463,55243.98377,47822,133292,1402
27/12/2013,55339.28679,55466.35748,55138.09153,55455.76826,28980,125660,1402
30/12/2013,55413.41136,55593.42818,55169.8592,55371.05446,31466,115366,1402
31/12/2013,55254.573,55487.53593,55095.73463,55381.64369,40202,100078,1402
2/1/2014,55392.23696,55900.71418,55318.08404,55794.78143,203778,240224,1403
3/1/2014,55614.69575,55614.69575,54915.53957,55000.28577,299664,232074,1403
6/1/2014,54979.09922,55169.77818,54735.45389,54841.38664,243308,220868,1403
7/1/2014,54693.08079,55137.99835,54650.70769,54936.72612,236246,218972,1403
8/1/2014,55021.47233,55265.11766,54746.04717,55148.59163,201596,214880,1403
9/1/2014,55085.03198,55254.52438,54248.16322,54258.7565,362562,237872,1403
10/1/2014,54258.7565,54534.18166,53951.55151,54407.06235,302684,212788,1403
13/1/2014,54407.06235,55286.30421,54375.28253,54756.64044,268470,199382,1403
14/1/2014,54555.36821,54979.09922,54354.09598,54862.57319,176916,191316,1403
15/1/2014,54894.35302,54936.72612,54332.90943,54502.40183,171238,175490,1403
16/1/2014,54650.70769,55275.71093,54491.80856,54873.16647,154518,167710,1403
17/1/2014,54799.01354,55032.0656,54724.86061,54979.09922,87568,157114,1403
20/1/2014,55190.96473,55233.33783,54862.57319,54926.13285,49922,149724,1403
21/1/2014,54788.42027,54957.91267,54618.92786,54788.42027,44876,145402,1403
22/1/2014,54629.52114,55032.0656,54491.80856,54767.23372,63408,136898,1403
23/1/2014,54650.70769,54788.42027,54375.28253,54555.36821,44938,131344,1403
24/1/2014,54449.43545,54777.82699,54078.67082,54385.8758,51762,125162,1403
27/1/2014,54290.53632,54428.2489,53962.14479,54057.48427,57714,116520,1403
28/1/2014,54110.45064,54195.19685,53940.95824,54110.45064,35912,108376,1403
29/1/2014,54237.56995,54237.56995,53930.36496,54142.23047,26246,99120,1403
30/1/2014,54089.26409,54587.14803,53686.71963,54046.89099,33134,92742,1403
7/2/2014,54110.53797,54227.22409,53972.63618,54131.75363,87162,214270,1404
10/2/2014,54089.32231,54206.00843,53972.63618,54174.18494,135482,211636,1404
11/2/2014,54099.93014,54131.75363,53367.98991,53452.85254,192284,221406,1404
12/2/2014,53590.75432,53813.51874,53378.59774,53728.65611,155922,213778,1404
13/2/2014,53739.26394,53845.34223,53622.57781,53696.83262,103238,209958,1404
14/2/2014,53590.75432,53877.16572,53452.85254,53749.87177,128518,202332,1404
17/2/2014,53855.95006,54375.7337,53802.91091,54174.18494,194282,182842,1404
18/2/2014,54078.71448,54142.36146,53696.83262,53781.69525,97382,176500,1404
19/2/2014,53908.98921,54078.71448,53813.51874,53824.12657,67942,174300,1404
20/2/2014,53887.77355,53993.85184,53495.28386,53558.93084,74432,166360,1404
21/2/2014,53601.36215,53760.4796,53505.89169,53633.18564,34268,161446,1404
24/2/2014,53611.96998,53749.87177,52752.7358,53017.93153,86444,146476,1404
25/2/2014,52933.0689,53421.02905,52519.36355,52551.18704,86874,129522,1404
26/2/2014,52540.57921,52880.02975,52339.03045,52731.52014,55282,122214,1404
27/2/2014,52837.59843,52911.85324,51999.57991,52211.7365,53786,114780,1404
28/2/2014,52232.95647,52508.81608,51914.65692,52286.00639,387216,301996,1405
3/3/2014,52264.78642,52392.10624,51660.01727,51734.28717,311574,314794,1405
4/3/2014,51649.40729,52095.02666,51564.52741,51978.31683,245048,302254,1405
5/3/2014,51999.5368,52657.35587,51914.65692,52392.10624,330170,277910,1405
6/3/2014,52328.44633,52445.15617,51957.09686,52137.4666,254596,275364,1405
7/3/2014,52179.90654,52402.71623,51829.77704,51904.04693,256750,284050,1405
10/3/2014,51065.85811,51118.90804,49516.80029,49516.80029,467868,289134,1405
11/3/2014,48933.25111,49442.5304,48264.82205,49071.18092,574520,239634,1405
12/3/2014,49039.35096,49060.57093,46408.07467,47320.53338,589500,214334,1405
13/3/2014,47299.31341,47925.30253,46779.42414,47203.82355,431366,198326,1405
14/3/2014,47203.82355,47638.83294,46790.03413,47087.11371,276792,180204,1405
17/3/2014,47596.39299,47776.76274,46917.35395,47034.06379,184270,165432,1405
18/3/2014,47628.22295,48201.16214,47246.26349,47766.15276,149184,143472,1405
19/3/2014,47436.36417,47978.91958,47329.98076,47595.93929,720748,448324,1406
20/3/2014,47223.59735,49468.28738,46564.02018,48074.66466,1593218,396634,1406
21/3/2014,47766.15276,48553.39002,47574.66261,48053.38797,845022,369970,1406
24/3/2014,48564.02836,48595.94338,47723.59939,48319.34651,613782,374090,1406
25/3/2014,48383.17656,49308.71225,48032.11129,48819.34855,664864,330934,1406
26/3/2014,49095.94543,49361.90396,48851.26358,49085.30709,538532,321046,1406
27/3/2014,48893.81694,49202.32884,48638.49675,48649.13509,439616,309398,1406
28/3/2014,48957.64699,49595.94747,48744.88016,49415.09567,515236,277244,1406
31/3/2014,49627.8625,50021.48113,49553.39411,49776.79927,418520,262890,1406
1/4/2014,49627.8625,49883.18269,49595.94747,49723.60757,225674,256330,1406
2/4/2014,49744.88425,50329.99303,49585.30913,49776.79927,265388,250394,1406
3/4/2014,50170.41791,50181.05625,49191.6905,49478.92572,284636,234372,1406
4/4/2014,49542.75576,49872.54435,49393.81899,49840.62932,143838,223060,1406
8/4/2014,49723.60757,50000.20444,49638.50084,49872.54435,63174,216192,1406
9/4/2014,49712.96923,49978.92776,49510.84074,49542.75576,81036,212130,1406
10/4/2014,49510.84074,49712.96923,49149.13713,49383.18064,106962,210090,1406
11/4/2014,49489.56406,49989.5661,49415.09567,49893.82103,97482,205492,1406
14/4/2014,49766.16093,50181.05625,49574.67079,50042.75781,134052,194778,1406
15/4/2014,50032.11947,50127.86454,49627.8625,49829.99098,76632,186452,1406
16/4/2014,49159.77548,49595.94747,49032.11538,49457.64903,73258,171894,1406
17/4/2014,50000.20444,50053.39615,49649.13918,49808.7143,45288,167576,1406
18/4/2014,49787.43762,49989.5661,49532.11742,49627.8625,37056,164442,1406
21/4/2014,49595.74783,50130.99225,49445.87939,49906.18959,271118,297194,1407
22/4/2014,49884.77982,49991.8287,49585.04294,49702.79671,307904,294284,1407
23/4/2014,49863.37004,50163.10691,49745.61627,50088.1727,319234,305700,1407
24/4/2014,49949.00915,50666.23667,49906.18959,50580.59756,399352,319616,1407
25/4/2014,50623.41711,51404.87397,50559.18778,51297.82508,597196,311040,1407
28/4/2014,51169.36642,51554.7424,51105.13709,51351.34952,350724,299832,1407
29/4/2014,51212.18597,51436.98863,50933.85888,50998.08821,285766,288048,1407
30/4/2014,51062.31754,51062.31754,50837.51488,51008.7931,186104,279510,1407
5/5/2014,51019.49798,51297.82508,50869.62955,51030.20287,107460,274092,1407
6/5/2014,51030.20287,51051.61265,50751.87577,50912.4491,143810,266032,1407
7/5/2014,50805.40022,50998.08821,50569.89267,50612.71223,135906,265258,1407
8/5/2014,50580.59756,50634.122,50205.92647,50537.77801,170478,257888,1407
9/5/2014,50644.82689,51105.13709,50580.59756,51105.13709,133534,255258,1407
12/5/2014,50944.56377,51918.70861,50923.15399,51886.59394,194298,264646,1407
13/5/2014,52164.92104,52528.88724,51843.77439,52111.3966,145822,254306,1407
14/5/2014,52164.92104,52475.3628,51950.82327,52453.95303,101766,246910,1407
15/5/2014,52593.11657,52742.98501,52261.26504,52657.34591,104914,242946,1407
16/5/2014,52539.59213,52571.7068,52122.10149,52261.26504,86212,237984,1407
19/5/2014,52453.95303,53021.31211,52207.74059,52839.32901,92012,234288,1407
20/5/2014,52764.39479,52978.49256,52571.7068,52646.64102,60652,229072,1407
21/5/2014,52368.31392,52421.83836,51736.72551,51747.43039,59538,220134,1407
22/5/2014,51565.44729,52261.26504,51479.80818,51993.64283,54798,215156,1407
23/5/2014,51940.11838,52582.41169,51940.11838,52539.59213,56402,215432,1407
26/5/2014,52635.93613,53064.13166,52539.59213,52989.19744,48778,209440,1407
27/5/2014,53021.31211,53042.72189,52668.05079,52742.98501,35210,200934,1407
28/5/2014,52721.57524,52860.73878,52550.29702,52785.80457,37332,193286,1407
29/5/2014,52807.21434,52807.21434,52207.74059,52239.85526,49910,182800,1407
30/5/2014,52207.74059,52582.41169,52111.3966,52518.18236,70542,160898,1407
3/6/2014,52582.41169,52775.09968,52486.06769,52657.34591,33590,151868,1407
4/6/2014,52451.86437,52473.49401,51900.30869,52040.90131,296392,294174,1408
5/6/2014,51781.3457,52278.8273,51705.64197,52257.19766,339820,290586,1408
6/6/2014,51986.82723,52300.45693,51986.82723,52192.30876,275698,277956,1408
9/6/2014,51716.45679,51976.01241,51067.56775,51229.79001,578992,289560,1408
10/6/2014,51337.93818,51554.23453,51218.97519,51348.753,312926,282786,1408
11/6/2014,51327.12337,51867.86424,51273.04928,51759.71606,298636,283654,1408
12/6/2014,51424.45672,51673.19752,51316.30855,51327.12337,249268,270644,1408
13/6/2014,51370.38264,51759.71606,51208.16037,51619.12344,345152,256638,1408
16/6/2014,51597.4938,52040.90131,51565.04935,51943.56796,225956,249924,1408
17/6/2014,51900.30869,52213.93839,51867.86424,52116.60504,189936,248434,1408
18/6/2014,51911.1235,52365.34584,51911.1235,52051.71613,177868,250506,1408
19/6/2014,52138.23467,52268.01248,51738.08643,51976.01241,160010,239982,1408
20/6/2014,52040.90131,52787.12371,51986.82723,52733.04963,221544,222816,1408
23/6/2014,52657.34591,53652.30911,52635.71627,53587.4202,345406,224466,1408
24/6/2014,53598.23502,53738.82764,53241.34604,53425.19794,198906,219602,1408
25/6/2014,53468.45721,53511.71648,53219.71641,53468.45721,130382,203450,1408
26/6/2014,53295.42013,53987.56845,53252.16086,53890.23509,195180,191940,1408
27/6/2014,53868.60545,54030.82771,53673.93874,53911.86472,108174,180666,1408
30/6/2014,53965.93881,54128.16107,53771.2721,54128.16107,97570,166112,1408
1/7/2014,54182.23516,55047.42055,54074.08698,55004.16128,120732,149056,1408
2/7/2014,54971.71683,55155.56872,54452.60559,54885.19829,71570,138976,1408
3/7/2014,55317.79098,55836.90222,55069.05018,55717.93923,89666,131570,1408
4/7/2014,55728.75405,56226.23565,55588.16142,56020.75412,58134,128422,1408
7/7/2014,55966.68003,56020.75412,55133.93909,55415.12434,53310,126614,1408
8/7/2014,55544.90215,55793.64295,55285.34653,55717.93923,34468,127152,1408
9/7/2014,55761.1985,56042.38375,55242.08726,55501.64288,35630,124578,1408
10/7/2014,55642.23551,55685.49478,54982.53165,55101.49464,40592,121610,1408
11/7/2014,55014.9761,55512.4577,54971.71683,55490.82806,26540,122482,1408
14/7/2014,55306.97617,55696.30959,55101.49464,55263.7169,28216,120846,1408
15/7/2014,55285.53009,55460.03561,54620.22779,55230.99711,483926,290488,1409
16/7/2014,55187.37073,55307.34328,54947.42564,55012.86521,334420,290978,1409
17/7/2014,55089.21138,55111.02457,54325.74973,54445.72227,423458,278562,1409
18/7/2014,54620.22779,54620.22779,54205.77718,54249.40356,308238,275632,1409
21/7/2014,54074.89804,54151.24421,53649.54084,54042.17826,386470,270948,1409
22/7/2014,54173.0574,54652.94758,54085.80464,54413.00249,335014,258362,1409
23/7/2014,54478.44206,54663.85417,54205.77718,54543.88163,274390,257254,1409
24/7/2014,54467.53546,55285.53009,54391.1893,55241.90371,331520,236376,1409
25/7/2014,55361.87625,55732.70048,55187.37073,55667.26091,272472,235346,1409
28/7/2014,55590.91475,55645.44772,54794.73331,55220.09052,355526,223282,1409
29/7/2014,55132.83776,55503.66199,55089.21138,55394.59604,228414,210776,1409
30/7/2014,55034.6784,55132.83776,54642.04098,54849.26629,236332,197264,1409
31/7/2014,55187.37073,55274.62349,55045.585,55230.99711,151906,178704,1409
1/8/2014,55307.34328,55405.50263,54958.33224,55318.24987,108306,168192,1409
4/8/2014,55154.65095,55263.7169,54838.35969,54991.05202,71332,160444,1409
5/8/2014,55274.62349,55438.22242,55132.83776,55274.62349,52942,157588,1409
6/8/2014,54881.98607,54980.14543,54445.72227,54445.72227,83756,146370,1409
7/8/2014,54205.77718,54674.76077,54183.96399,54511.16184,52236,141436,1409
8/8/2014,54380.2827,54783.82672,54303.93654,54467.53546,46716,135620,1409
11/8/2014,54325.74973,54892.89267,54325.74973,54652.94758,40996,131062,1409
12/8/2014,54740.20034,54751.10693,54238.49697,54565.69482,44402,130510,1409
13/8/2014,54576.60141,54631.13439,54085.80464,54129.43102,46944,125830,1409
14/8/2014,54118.52442,54151.24421,53660.44743,53693.16722,48684,119234,1409
15/8/2014,53649.54084,53889.48593,53376.87596,53682.26062,38086,115780,1409
18/8/2014,53616.40628,54033.48375,53539.57622,53748.11496,231790,266498,1410
19/8/2014,53857.87219,54274.94966,53781.04213,54209.09532,207150,264950,1410
20/8/2014,54066.41092,54428.60978,53649.33345,54362.75544,368788,270298,1410
21/8/2014,54461.53695,55394.47339,54417.63406,55131.05604,517728,251360,1410
22/8/2014,55153.00749,55811.55086,55054.22598,55712.76936,453032,247764,1410
25/8/2014,55690.81791,55932.28381,55515.20634,55613.98785,277682,241392,1410
26/8/2014,55767.64797,55789.59942,55372.52195,55548.13351,172374,240434,1410
27/8/2014,55613.98785,55657.89074,55087.15315,55207.8861,211746,225592,1410
28/8/2014,55120.08032,55405.44911,54988.37165,55153.00749,196510,206478,1410
29/8/2014,54988.37165,55043.25026,54307.87683,54637.14851,341306,182504,1410
1/9/2014,54692.02713,55109.1046,54527.39128,54538.36701,194146,174642,1410
2/9/2014,54472.51267,55032.27454,54373.73116,54724.9543,129158,164508,1410
3/9/2014,54615.19707,55120.08032,54571.29418,54790.80863,108332,156142,1410
4/9/2014,54626.17279,54801.78436,54439.5855,54681.0514,88156,145650,1410
5/9/2014,55032.27454,55153.00749,54692.02713,54988.37165,66266,139568,1410
9/9/2014,55153.00749,55153.00749,54483.48839,54571.29418,55980,133506,1410
