,Open_adj,High_adj,Low_adj,Close_adj,Volume,Open_interest,Contract
16/12/2013,923.3642931,933.4778122,922.3529412,928.4210526,39670,121312,1405
17/12/2013,928.4210526,930.4437564,918.3075335,920.3302374,24582,124712,1405
18/12/2013,918.3075335,923.3642931,912.2394221,916.2848297,71224,128188,1405
19/12/2013,919.3188854,923.3642931,917.2961816,918.3075335,30298,128266,1405
20/12/2013,919.3188854,923.3642931,911.2280702,915.2734778,34754,127190,1405
23/12/2013,914.2621259,915.2734778,895.0464396,903.1372549,128512,135724,1405
24/12/2013,902.125903,917.2961816,902.125903,910.2167183,95624,121156,1405
25/12/2013,913.250774,914.2621259,908.1940144,913.250774,48792,114208,1405
26/12/2013,913.250774,914.2621259,895.0464396,906.1713106,84590,124116,1405
27/12/2013,908.1940144,920.3302374,906.1713106,917.2961816,87282,107922,1405
30/12/2013,918.3075335,930.4437564,918.3075335,921.3415893,85206,104050,1405
31/12/2013,918.3075335,924.375645,909.2053664,921.3415893,72580,98646,1405
2/1/2014,922.3529412,922.3529412,909.2053664,917.2961816,56510,107880,1405
3/1/2014,914.2621259,915.2734778,897.0691434,912.2394221,132754,122358,1405
6/1/2014,910.2167183,910.2167183,898.0804954,903.1372549,108602,142642,1405
7/1/2014,902.125903,909.2053664,897.0691434,906.1713106,86452,149034,1405
8/1/2014,905.1599587,907.1826625,894.0350877,902.125903,101252,157264,1405
9/1/2014,901.1145511,909.2053664,894.0350877,898.0804954,102048,161606,1405
10/1/2014,895.0464396,896.0577915,879.876161,891.001032,180252,163378,1405
13/1/2014,888.9783282,889.9896801,877.8534572,880.8875129,108274,178106,1405
14/1/2014,884.9329205,891.001032,875.8307534,889.9896801,94136,178102,1405
15/1/2014,889.9896801,892.0123839,884.9329205,888.9783282,68854,184704,1405
16/1/2014,889.9896801,895.0464396,884.9329205,888.9783282,66036,186510,1405
17/1/2014,885.9442724,887.9669763,879.876161,885.9442724,84072,184412,1405
20/1/2014,881.8988648,885.9442724,868.75129,870.7739938,95418,195022,1405
21/1/2014,869.7626419,870.7739938,852.5696594,856.6150671,124490,208510,1405
22/1/2014,859.6491228,867.7399381,854.5923633,861.6718266,76044,208986,1405
23/1/2014,866.7285862,895.0464396,864.7058824,887.9669763,217640,194104,1405
24/1/2014,886.9556244,889.9896801,880.8875129,886.9556244,103512,176300,1405
27/1/2014,880.8875129,883.9215686,870.7739938,873.8080495,79904,184670,1405
28/1/2014,872.7966976,876.8421053,866.7285862,866.7285862,63410,184348,1405
29/1/2014,866.7285862,877.8534572,865.7172343,875.8307534,52374,183982,1405
30/1/2014,873.8080495,880.8875129,869.7626419,877.8534572,37122,181866,1405
7/2/2014,874.8194014,877.8534572,862.6831785,865.7172343,85620,168784,1405
10/2/2014,865.7172343,868.75129,855.6037152,863.6945304,97430,174428,1405
11/2/2014,861.6718266,866.7285862,854.5923633,857.626419,71852,179890,1405
12/2/2014,858.6377709,864.7058824,853.5810114,862.6831785,71244,178688,1405
13/2/2014,862.6831785,867.7399381,859.6491228,863.6945304,63372,175878,1405
14/2/2014,863.6945304,874.8194014,863.6945304,870.7739938,79268,177852,1405
17/2/2014,871.7853457,883.9215686,871.7853457,882.9102167,139234,160886,1405
18/2/2014,885.9442724,887.9669763,869.7626419,869.7626419,88882,156626,1405
19/2/2014,872.7966976,876.8421053,869.7626419,873.8080495,53826,158376,1405
20/2/2014,871.7853457,873.8080495,861.6718266,861.6718266,62660,157148,1405
21/2/2014,861.6718266,863.6945304,855.6037152,860.6604747,59210,156434,1405
24/2/2014,855.6037152,855.6037152,826.2745098,830.3199174,174568,169866,1405
25/2/2014,832.3426213,836.3880289,821.2177503,826.2745098,106396,174898,1405
26/2/2014,825.2631579,830.3199174,820.2063983,829.3085655,128024,178426,1405
27/2/2014,826.2745098,835.376677,825.2631579,833.3539732,87644,172268,1405
28/2/2014,834.3653251,837.3993808,820.2063983,826.2745098,117188,165448,1405
3/3/2014,825.2631579,828.2972136,813.126935,820.2063983,100042,167268,1405
4/3/2014,819.1950464,822.2291022,813.126935,821.2177503,91834,157296,1405
5/3/2014,822.2291022,830.3199174,815.1496388,825.2631579,107888,155352,1405
6/3/2014,826.2745098,827.2858617,814.1382869,815.1496388,93724,140572,1405
7/3/2014,814.1382869,815.1496388,788.8544892,788.8544892,125272,151856,1405
10/3/2014,768.627451,773.6842105,765.5933953,765.5933953,72980,148918,1405
11/3/2014,745.3663571,772.6728586,727.1620227,761.5479876,223566,139092,1405
12/3/2014,743.3436533,762.5593395,734.2414861,761.5479876,185040,142814,1405
13/3/2014,763.5706914,775.7069143,753.4571723,772.6728586,94092,125638,1405
14/3/2014,772.6728586,777.7296182,747.3890609,768.627451,108374,105298,1405
17/3/2014,773.6842105,776.7182663,759.5252838,760.5366357,65248,109740,1405
18/3/2014,759.5252838,769.6388029,753.4571723,762.5593395,49958,102754,1405
19/3/2014,764.5820433,767.6160991,758.5139319,763.5706914,24754,103860,1405
20/3/2014,766.6047472,788.8544892,762.5593395,767.6160991,78058,85106,1405
21/3/2014,768.627451,775.7069143,763.5706914,766.6047472,30098,79504,1405
24/3/2014,765.5933953,778.7409701,753.4571723,778.7409701,42660,74682,1405
25/3/2014,778.7409701,794.4413929,772.460801,794.4413929,1016092,551710,1409
26/3/2014,798.6281723,799.6748671,783.9744443,793.394698,645576,498300,1409
27/3/2014,789.2079186,805.9550362,787.1145289,792.3480032,759536,494038,1409
28/3/2014,793.394698,820.6087642,792.3480032,817.4686796,774912,481464,1409
31/3/2014,817.4686796,836.3091869,814.328595,831.0757127,1017030,476690,1409
1/4/2014,833.1691024,839.4492715,823.7488487,837.3558818,763714,503040,1409
2/4/2014,838.4025767,840.4959664,813.2819002,820.6087642,930550,524730,1409
3/4/2014,819.5620693,837.3558818,814.328595,836.3091869,1216750,538798,1409
4/4/2014,839.4492715,847.8228303,832.1224075,845.7294406,668208,509074,1409
8/4/2014,846.7761355,871.8968119,845.7294406,863.5232531,811738,531050,1409
9/4/2014,864.569948,869.8034222,854.1029994,857.243084,716666,543934,1409
10/4/2014,860.3831685,866.6633377,849.91622,854.1029994,676064,552898,1409
11/4/2014,854.1029994,855.1496943,846.7761355,852.0096097,472292,541278,1409
14/4/2014,849.91622,857.243084,832.1224075,840.4959664,811304,551342,1409
15/4/2014,840.4959664,849.91622,833.1691024,849.91622,635542,536824,1409
16/4/2014,849.91622,849.91622,828.982323,834.2157972,673240,511688,1409
17/4/2014,836.3091869,839.4492715,831.0757127,832.1224075,398184,473962,1409
18/4/2014,831.0757127,832.1224075,810.1418156,817.4686796,1091198,460442,1409
21/4/2014,818.5153745,824.7955436,812.2352053,817.4686796,471016,472568,1409
22/4/2014,814.328595,818.5153745,803.8616465,815.3752899,593456,473366,1409
23/4/2014,816.4219848,823.7488487,803.8616465,822.7021539,493962,464386,1409
24/4/2014,824.7955436,839.4492715,819.5620693,831.0757127,651388,495502,1409
25/4/2014,834.2157972,838.4025767,828.982323,832.1224075,399750,471276,1409
28/4/2014,823.7488487,824.7955436,792.3480032,795.4880877,947734,493046,1409
29/4/2014,794.4413929,810.1418156,794.4413929,807.0017311,624706,509530,1409
30/4/2014,803.8616465,807.0017311,790.2546134,800.721562,628926,496962,1409
5/5/2014,794.4413929,808.0484259,790.2546134,807.0017311,434248,521854,1409
6/5/2014,807.0017311,811.1885105,800.721562,803.8616465,410668,518038,1409
7/5/2014,802.8149517,804.9083414,782.9277495,783.9744443,728944,513436,1409
8/5/2014,782.9277495,786.067834,769.3207164,769.3207164,729292,520264,1409
9/5/2014,773.5074958,775.6008855,766.1806318,769.3207164,444996,526686,1409
12/5/2014,768.2740215,776.6475804,759.9004627,775.6008855,850618,570246,1409
13/5/2014,775.6008855,783.9744443,771.4141061,774.5541907,597730,555140,1409
14/5/2014,773.5074958,778.7409701,768.2740215,772.460801,488750,569716,1409
15/5/2014,774.5541907,778.7409701,769.3207164,772.460801,529840,535308,1409
16/5/2014,770.3674113,771.4141061,745.2467348,750.4802091,979972,522544,1409
19/5/2014,746.2934297,748.3868194,735.8264811,740.0132605,1071996,563108,1409
20/5/2014,737.9198708,742.1066502,727.4529223,732.6863966,808166,554328,1409
21/5/2014,735.8264811,745.2467348,731.6397017,741.0599554,679674,554550,1409
22/5/2014,744.2000399,758.8537679,743.1533451,747.3401245,823036,568110,1409
23/5/2014,749.4335142,753.6202936,737.9198708,740.0132605,629728,560460,1409
26/5/2014,738.9665657,763.0405473,737.9198708,755.7136833,1082902,506536,1409
27/5/2014,755.7136833,758.8537679,749.4335142,757.807073,440688,483206,1409
28/5/2014,754.6669885,755.7136833,734.7797863,740.0132605,756804,536916,1409
29/5/2014,738.9665657,743.1533451,730.5930069,734.7797863,807988,579892,1409
30/5/2014,730.5930069,730.5930069,708.612415,711.7524995,943828,652828,1409
3/6/2014,716.9859738,718.0326686,706.5190253,713.8458892,595416,657052,1409
4/6/2014,713.8458892,724.3128378,712.7991944,723.2661429,623462,630594,1409
5/6/2014,725.3595326,727.4529223,712.7991944,720.1260583,811720,654030,1409
6/6/2014,720.1260583,725.3595326,715.9392789,721.1727532,726978,635192,1409
9/6/2014,720.1260583,725.3595326,718.0326686,722.2194481,534886,632086,1409
10/6/2014,723.2661429,724.3128378,711.7524995,718.0326686,608216,630986,1409
11/6/2014,715.9392789,719.0793635,711.7524995,713.8458892,486336,633532,1409
12/6/2014,710.7058047,711.7524995,697.0987716,697.0987716,727182,661156,1409
13/6/2014,691.8652973,701.285551,689.7719076,698.1454664,731950,638650,1409
16/6/2014,695.0053819,697.0987716,688.7252128,691.8652973,623432,609992,1409
17/6/2014,686.6318231,701.285551,686.6318231,698.1454664,600302,579928,1409
18/6/2014,698.1454664,703.3789407,695.0053819,696.0520767,475240,553488,1409
19/6/2014,697.0987716,701.285551,692.9119922,693.958687,603026,543408,1409
20/6/2014,696.0520767,714.8925841,692.9119922,708.612415,1075138,547032,1409
23/6/2014,712.7991944,731.6397017,712.7991944,723.2661429,958484,484514,1409
24/6/2014,721.1727532,721.1727532,712.7991944,714.8925841,415800,469202,1409
25/6/2014,715.9392789,728.4996172,715.9392789,725.3595326,624614,448792,1409
26/6/2014,727.4529223,751.5269039,727.4529223,750.4802091,1253270,476832,1409
27/6/2014,748.3868194,752.5735988,740.0132605,740.0132605,686392,380574,1409
30/6/2014,736.873176,737.9198708,724.3128378,726.4062275,628336,346806,1409
1/7/2014,729.546312,734.7797863,723.2661429,733.7330914,635284,377790,1409
2/7/2014,735.8264811,752.5735988,729.546312,749.4335142,1141830,381590,1409
3/7/2014,754.6669885,757.807073,743.1533451,745.2467348,750210,358240,1409
4/7/2014,747.3401245,750.4802091,742.1066502,744.2000399,639514,341392,1409
7/7/2014,743.1533451,747.3401245,726.4062275,740.0132605,1011296,355538,1409
8/7/2014,740.0132605,755.7136833,730.5930069,753.6202936,1208764,469864,1409
9/7/2014,752.5735988,753.6202936,733.7330914,734.7797863,893376,407270,1409
10/7/2014,736.873176,748.3868194,734.7797863,737.9198708,841710,398834,1409
11/7/2014,741.0599554,746.2934297,735.8264811,745.2467348,773636,383842,1409
14/7/2014,747.3401245,753.6202936,744.2000399,747.3401245,627666,394906,1409
15/7/2014,751.5269039,758.8537679,747.3401245,749.4335142,628630,407520,1409
16/7/2014,751.5269039,755.7136833,748.3868194,750.4802091,481620,411946,1409
17/7/2014,747.3401245,750.4802091,741.0599554,743.1533451,421160,390038,1409
18/7/2014,738.9665657,738.9665657,715.9392789,715.9392789,773164,377362,1409
21/7/2014,715.9392789,723.2661429,714.8925841,718.0326686,391918,356196,1409
22/7/2014,720.1260583,728.4996172,716.9859738,718.0326686,233006,306790,1409
23/7/2014,716.9859738,724.3128378,712.7991944,714.8925841,205128,239110,1409
24/7/2014,714.8925841,714.8925841,704.4256356,705.4723304,182652,219406,1409
25/7/2014,708.612415,715.9392789,706.5190253,710.7058047,103546,205426,1409
28/7/2014,711.7524995,728.4996172,711.7524995,725.3595326,140990,169810,1409
29/7/2014,727.4529223,732.6863966,724.3128378,727.4529223,54832,159338,1409
30/7/2014,726.4062275,726.4062275,718.0326686,722.2194481,48708,148568,1409
31/7/2014,722.2194481,727.4529223,721.1727532,723.2661429,32722,140216,1409
1/8/2014,722.2194481,726.4062275,715.9392789,718.0326686,50868,128952,1409
4/8/2014,716.9859738,727.4529223,713.8458892,726.4062275,47148,120880,1409
5/8/2014,728.4996172,732.6863966,723.2661429,724.3128378,34904,111962,1409
6/8/2014,723.2661429,727.4529223,721.1727532,722.2194481,23412,103256,1409
7/8/2014,721.1727532,728.4996172,719.0793635,719.0793635,28064,89282,1409
8/8/2014,718.0326686,721.1727532,713.8458892,718.0326686,22042,79994,1409
11/8/2014,716.9859738,722.2194481,715.9392789,715.9392789,17760,72446,1409
12/8/2014,715.9392789,716.9859738,712.7991944,715.9392789,16170,65492,1409
13/8/2014,714.8659067,721.3061401,708.4256733,710.5724178,819828,543022,1501
14/8/2014,708.4256733,710.5724178,698.7653232,700.9120677,729252,599228,1501
15/8/2014,700.9120677,714.8659067,700.9120677,714.8659067,622620,549294,1501
18/8/2014,715.9392789,715.9392789,697.691951,697.691951,877640,701446,1501
19/8/2014,697.691951,705.2055566,696.6185788,701.9854399,481694,712306,1501
20/8/2014,699.8386955,705.2055566,692.3250898,693.3984621,619208,748912,1501
21/8/2014,694.4718343,697.691951,691.2517176,694.4718343,414306,736632,1501
22/8/2014,693.3984621,698.7653232,688.0316009,690.1783454,519844,741054,1501
25/8/2014,689.1049731,694.4718343,685.8848564,692.3250898,588780,699880,1501
26/8/2014,695.5452065,697.691951,689.1049731,695.5452065,388012,689776,1501
27/8/2014,696.6185788,696.6185788,682.6647397,683.738112,632090,739052,1501
28/8/2014,682.6647397,686.9582287,664.4174118,671.9310174,1242452,714118,1501
29/8/2014,671.9310174,678.3712508,669.7842729,674.0777619,680238,691606,1501
1/9/2014,673.0043896,674.0777619,663.3440396,665.490784,745550,787794,1501
2/9/2014,665.490784,679.444623,663.3440396,674.0777619,1001174,779984,1501
3/9/2014,671.9310174,671.9310174,647.2434561,649.3902005,1220966,815656,1501
4/9/2014,649.3902005,653.6836895,637.583106,637.583106,1017648,769748,1501
5/9/2014,638.6564782,640.8032227,626.8493837,627.9227559,1014828,892938,1501
9/9/2014,633.2896171,638.6564782,626.8493837,627.9227559,598668,853196,1501
10/9/2014,625.7760114,638.6564782,611.8221724,633.2896171,1182528,826120,1501
11/9/2014,630.0695004,634.3629893,621.4825225,627.9227559,767228,824582,1501
12/9/2014,630.0695004,636.5097337,627.9227559,634.3629893,582274,786330,1501
15/9/2014,644.0233394,649.3902005,632.2162448,641.8765949,1115106,855840,1501
16/9/2014,644.0233394,648.3168283,633.2896171,641.8765949,935218,831824,1501
17/9/2014,646.1700838,649.3902005,635.4363615,641.8765949,842934,862418,1501
18/9/2014,640.8032227,640.8032227,634.3629893,635.4363615,522916,861956,1501
19/9/2014,631.1428726,631.1428726,615.0422891,618.2624058,799928,925664,1501
22/9/2014,612.8955446,613.9689169,596.7949612,596.7949612,1086128,961134,1501
23/9/2014,594.6482167,605.381939,592.5014722,601.0884501,1112420,934856,1501
24/9/2014,598.9417056,608.6020557,596.7949612,603.2351945,636604,942942,1501
25/9/2014,603.2351945,605.381939,589.2813555,592.5014722,1246084,984964,1501
26/9/2014,589.2813555,607.5286835,588.2079833,603.2351945,1217898,843756,1501
29/9/2014,600.0150779,604.3085668,576.4008887,581.7677499,1148582,865600,1501
30/9/2014,582.8411221,593.5748445,582.8411221,591.4281,519970,807324,1501
8/10/2014,600.0150779,610.7488002,583.9144944,587.1346111,507592,866316,1501
9/10/2014,588.2079833,605.381939,588.2079833,604.3085668,924262,947776,1501
10/10/2014,601.0884501,612.8955446,592.5014722,609.6754279,924488,955300,1501
13/10/2014,616.1156613,626.8493837,616.1156613,626.8493837,691070,874688,1501
14/10/2014,628.9961281,634.3629893,624.7026392,632.2162448,838362,864674,1501
15/10/2014,633.2896171,634.3629893,621.4825225,622.5558947,1101970,892370,1501
16/10/2014,616.1156613,616.1156613,602.1618223,606.4553112,1136688,838162,1501
17/10/2014,608.6020557,613.9689169,605.381939,609.6754279,717298,845962,1501
20/10/2014,611.8221724,624.7026392,611.8221724,622.5558947,883974,836520,1501
21/10/2014,619.335778,627.9227559,616.1156613,617.1890336,755614,802580,1501
22/10/2014,621.4825225,622.5558947,615.0422891,616.1156613,751288,757536,1501
23/10/2014,613.9689169,615.0422891,604.3085668,612.8955446,977804,619770,1501
24/10/2014,609.6754279,621.4825225,604.3085668,618.2624058,546766,562580,1501
27/10/2014,617.1890336,619.335778,606.4553112,610.7488002,218854,534268,1501
28/10/2014,609.6754279,611.8221724,605.381939,608.6020557,136258,531904,1501
29/10/2014,609.6754279,612.8955446,604.3085668,607.5286835,162372,487280,1501
30/10/2014,606.4553112,615.0422891,604.3085668,608.6020557,212604,452582,1501
31/10/2014,605.381939,608.6020557,602.1618223,605.381939,141056,419266,1501
3/11/2014,603.2351945,604.3085668,582.8411221,584.9878666,335204,377260,1501
4/11/2014,579.3845345,588.3498658,576.0225353,582.7465338,973856,942434,1505
5/11/2014,581.6258674,588.3498658,570.4192033,571.5398697,1003070,1034548,1505
6/11/2014,572.6605361,574.9018689,563.6952048,567.057204,829066,1102148,1505
7/11/2014,568.1778704,576.0225353,567.057204,573.7812025,1004596,1071580,1505
10/11/2014,573.7812025,580.505201,572.6605361,576.0225353,880060,1088188,1505
11/11/2014,573.7812025,574.9018689,568.1778704,571.5398697,659672,1098004,1505
12/11/2014,574.9018689,577.1432017,568.1778704,569.2985368,647422,1146632,1505
13/11/2014,568.1778704,570.4192033,564.8158712,568.1778704,661740,1159994,1505
14/11/2014,565.9365376,570.4192033,563.6952048,568.1778704,454258,1114614,1505
17/11/2014,570.4192033,572.6605361,565.9365376,568.1778704,584728,1114718,1505
18/11/2014,564.8158712,565.9365376,545.7645422,545.7645422,1149802,1179900,1505
19/11/2014,543.5232094,543.5232094,525.5925468,530.0752125,1175832,1171790,1505
20/11/2014,532.3165453,536.7992109,530.0752125,533.4372117,518726,1099620,1505
21/11/2014,530.0752125,534.5578781,522.2305476,533.4372117,1117824,1136116,1505
24/11/2014,537.9198773,540.1612102,526.7132132,526.7132132,906694,1180938,1505
25/11/2014,524.4718804,524.4718804,514.3858827,522.2305476,1152218,1157834,1505
26/11/2014,518.8685483,525.5925468,513.2652163,523.351214,1436432,1082322,1505
27/11/2014,525.5925468,539.0405437,524.4718804,539.0405437,1313542,1072220,1505
28/11/2014,537.9198773,550.2472079,536.7992109,543.5232094,1441474,986260,1505
1/12/2014,535.6785445,541.2818766,526.7132132,537.9198773,1308000,981776,1505
2/12/2014,548.005875,550.2472079,528.954546,532.3165453,1215058,1026778,1505
3/12/2014,531.1958789,542.402543,527.8338796,540.1612102,1093966,985032,1505
4/12/2014,539.0405437,555.8505399,539.0405437,553.6092071,1787896,1014090,1505
5/12/2014,553.6092071,553.6092071,543.5232094,550.2472079,1193614,999038,1505
8/12/2014,549.1265414,556.9712063,536.7992109,539.0405437,1379928,1042528,1505
9/12/2014,537.9198773,548.005875,527.8338796,546.8852086,1652654,980668,1505
10/12/2014,543.5232094,546.8852086,532.3165453,541.2818766,1159188,977626,1505
11/12/2014,537.9198773,550.2472079,536.7992109,537.9198773,1145752,951532,1505
12/12/2014,537.9198773,549.1265414,536.7992109,549.1265414,857742,950426,1505
15/12/2014,548.005875,551.3678743,541.2818766,543.5232094,762334,919458,1505
16/12/2014,537.9198773,539.0405437,531.1958789,536.7992109,776076,910660,1505
17/12/2014,535.6785445,546.8852086,533.4372117,543.5232094,975036,845290,1505
18/12/2014,546.8852086,549.1265414,543.5232094,545.7645422,707642,785058,1505
19/12/2014,549.1265414,553.6092071,546.8852086,551.3678743,521434,760534,1505
22/12/2014,549.1265414,550.2472079,541.2818766,543.5232094,591982,734704,1505
23/12/2014,540.1612102,540.1612102,527.8338796,530.0752125,733414,744942,1505
24/12/2014,530.0752125,535.6785445,526.7132132,534.5578781,617724,714100,1505
25/12/2014,534.5578781,537.9198773,530.0752125,533.4372117,357642,703290,1505
26/12/2014,533.4372117,536.7992109,530.0752125,531.1958789,281316,696890,1505
29/12/2014,532.3165453,544.6438758,530.0752125,543.5232094,598270,699852,1505
30/12/2014,543.5232094,559.2125391,543.5232094,559.2125391,542088,746348,1505
31/12/2014,572.6605361,578.2638681,563.6952048,570.4192033,1003734,695452,1505
5/1/2015,565.9365376,567.057204,556.9712063,560.3332056,566526,656330,1505
6/1/2015,558.0918727,582.7465338,555.8505399,582.7465338,1075512,703550,1505
7/1/2015,582.7465338,583.8672002,567.057204,574.9018689,871980,689604,1505
8/1/2015,576.0225353,579.3845345,568.1778704,573.7812025,595934,687766,1505
9/1/2015,576.0225353,576.0225353,568.1778704,571.5398697,855016,656326,1505
12/1/2015,569.2985368,581.6258674,558.0918727,559.2125391,1068026,608478,1505
13/1/2015,558.0918727,564.8158712,554.7298735,561.453872,525934,586712,1505
14/1/2015,558.0918727,564.8158712,550.2472079,556.9712063,822772,565944,1505
15/1/2015,558.0918727,570.4192033,554.7298735,568.1778704,674868,582836,1505
16/1/2015,568.1778704,574.9018689,563.6952048,567.057204,604532,565718,1505
19/1/2015,565.9365376,572.6605361,556.9712063,569.2985368,780178,522774,1505
20/1/2015,568.1778704,570.4192033,561.453872,562.5745384,372384,514908,1505
21/1/2015,562.5745384,564.8158712,543.5232094,544.6438758,785208,495572,1505
22/1/2015,544.6438758,552.4885407,542.402543,545.7645422,677688,469984,1505
23/1/2015,544.6438758,548.005875,531.1958789,533.4372117,791652,486778,1505
26/1/2015,532.3165453,534.5578781,522.2305476,526.7132132,884068,456136,1505
27/1/2015,525.5925468,531.1958789,523.351214,526.7132132,356604,452852,1505
28/1/2015,528.954546,531.1958789,522.2305476,527.8338796,317326,464638,1505
29/1/2015,527.8338796,535.6785445,527.8338796,533.4372117,430640,428572,1505
30/1/2015,533.4372117,535.6785445,528.954546,531.1958789,242134,428730,1505
2/2/2015,532.3165453,534.5578781,527.8338796,528.954546,270906,440416,1505
3/2/2015,528.954546,540.1612102,528.954546,535.6785445,523782,474090,1505
4/2/2015,536.7992109,544.6438758,525.5925468,526.7132132,829790,535774,1505
5/2/2015,530.0752125,535.6785445,526.7132132,531.1958789,595550,503824,1505
6/2/2015,531.1958789,537.9198773,530.0752125,535.6785445,361346,468164,1505
9/2/2015,535.6785445,537.9198773,530.0752125,533.4372117,295178,470298,1505
10/2/2015,534.5578781,537.9198773,533.4372117,537.9198773,94150,459940,1505
11/2/2015,540.1612102,541.2818766,534.5578781,539.0405437,177298,448398,1505
12/2/2015,537.9198773,539.0405437,533.4372117,536.7992109,149622,425228,1505
13/2/2015,537.9198773,552.4885407,536.7992109,548.005875,445164,419958,1505
16/2/2015,546.8852086,559.2125391,545.7645422,556.9712063,303788,383596,1505
17/2/2015,556.9712063,558.0918727,546.8852086,552.4885407,169394,371322,1505
25/2/2015,549.1265414,549.1265414,535.6785445,536.7992109,528092,352842,1505
26/2/2015,537.9198773,549.1265414,536.7992109,548.005875,360636,340010,1505
27/2/2015,549.1265414,551.3678743,541.2818766,543.5232094,469618,373430,1505
2/3/2015,543.5232094,544.6438758,534.5578781,541.2818766,609414,368712,1505
3/3/2015,541.2818766,544.6438758,537.9198773,543.5232094,238506,360918,1505
4/3/2015,542.402543,543.5232094,533.4372117,534.5578781,288990,353058,1505
5/3/2015,533.4372117,533.4372117,515.5065491,515.5065491,613924,385536,1505
6/3/2015,515.5065491,519.9892148,506.5412178,511.0238835,389302,336726,1505
9/3/2015,511.0238835,525.5925468,509.9032171,517.7478819,451658,286338,1505
10/3/2015,517.7478819,519.9892148,513.2652163,514.3858827,145520,273854,1505
11/3/2015,512.1445499,517.7478819,511.0238835,517.7478819,176230,232422,1505
12/3/2015,516.6272155,522.2305476,513.2652163,519.9892148,149712,215506,1505
13/3/2015,519.9892148,525.5925468,514.3858827,515.5065491,102020,210064,1505
16/3/2015,515.5065491,521.1098812,513.2652163,519.9892148,64630,194436,1505
17/3/2015,519.9892148,521.1098812,513.2652163,514.3858827,41662,190316,1505
18/3/2015,512.1445499,513.2652163,496.4552201,497.5758865,195482,172402,1505
19/3/2015,497.5758865,502.0585522,494.2138873,498.6965529,110186,152160,1505
20/3/2015,498.6965529,503.1792186,489.7312217,490.8518881,85168,146516,1505
23/3/2015,490.8518881,496.4552201,486.3692224,495.3345537,143798,119636,1505
24/3/2015,497.5758865,504.299885,494.2138873,498.6965529,84446,117028,1505
